configuration,curriculum,epoch,inner_fold,outer_fold,representation,run_identifier,run_seed,stage,subset,train_loss,validation_loss
c8x16_z64_mse_clean,clean,20,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.01541819680194,0.0162063344962831
c8x16_z64_mse_clean,clean,21,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0147316580463344,0.0154463664397724
c8x16_z64_mse_clean,clean,22,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0140701583560906,0.0148618796474149
c8x16_z64_mse_clean,clean,23,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.013521019348782,0.0143369120171564
c8x16_z64_mse_clean,clean,24,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0130047136300258,0.0138423173473431
c8x16_z64_mse_clean,clean,25,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0125333569707215,0.013457981750178
c8x16_z64_mse_clean,clean,26,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0121394809777977,0.0131442472657077
c8x16_z64_mse_clean,clean,27,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0118012763456909,0.0127516656747867
c8x16_z64_mse_clean,clean,28,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0114554406930975,0.0123801917299373
c8x16_z64_mse_clean,clean,29,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0110437990891752,0.0119791853552063
c8x16_z64_mse_clean,clean,30,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0105960367720841,0.0114782258119975
c8x16_z64_mse_clean,clean,31,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.01002572664672,0.0107754528697611
c8x16_z64_mse_clean,clean,32,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0091807851722227,0.0099656054288403
c8x16_z64_mse_clean,clean,33,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0082424948177202,0.0091798926393191
c8x16_z64_mse_clean,clean,34,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0074399720429756,0.0086783583188413
c8x16_z64_mse_clean,clean,35,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0070078676870061,0.008499475235804
c8x16_z64_mse_clean,clean,36,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0066623766726469,0.008119033733144
c8x16_z64_mse_clean,clean,37,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0063595526738514,0.0079137394602736
c8x16_z64_mse_clean,clean,38,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0061872409481699,0.0077947544125028
c8x16_z64_mse_clean,clean,39,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0060591452281654,0.0077054326892153
c8x16_z64_mse_clean,clean,40,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0058889667277136,0.0075332546391739
c8x16_z64_mse_clean,clean,41,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0057826043152924,0.0074572063321804
c8x16_z64_mse_clean,clean,42,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0056781372163465,0.0073765668118547
c8x16_z64_mse_clean,clean,43,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0055817572672681,0.0073008734024424
c8x16_z64_mse_clean,clean,44,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0054991403903338,0.0072482803151902
c8x16_z64_mse_clean,clean,45,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0054329448683156,0.0072226414265923
c8x16_z64_mse_clean,clean,46,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0053878121736629,0.0072058976516445
c8x16_z64_mse_clean,clean,47,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0052985643263062,0.0071131124153223
c8x16_z64_mse_clean,clean,48,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0052380085747833,0.0071160718002635
c8x16_z64_mse_clean,clean,49,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0051915407005841,0.0070811443261674
c8x16_z64_mse_clean,clean,50,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0051433119681041,0.0071049588135419
c8x16_z64_mse_clean,clean,51,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0051993882021151,0.0069911893313893
c8x16_z64_mse_clean,clean,52,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0051156044911943,0.0071272265890406
c8x16_z64_mse_clean,clean,53,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0050788367326623,0.0069023230168809
c8x16_z64_mse_clean,clean,54,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.004981839050441,0.0069323964934382
c8x16_z64_mse_clean,clean,55,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0049678991852297,0.0070320553003022
c8x16_z64_mse_clean,clean,56,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0049034321335921,0.0068012207515665
c8x16_z64_mse_clean,clean,57,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0048574480120072,0.0067602780560015
c8x16_z64_mse_clean,clean,58,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0047916037992713,0.0068208049608665
c8x16_z64_mse_clean,clean,59,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0047912799228414,0.0066929899124253
c8x16_z64_mse_clean,clean,60,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0048185711860327,0.0068893398190092
c8x16_z64_mse_clean,clean,61,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0047127418220043,0.0066615368685342
c8x16_z64_mse_clean,clean,62,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.00464322023706,0.0066740776245028
c8x16_z64_mse_clean,clean,63,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0046023218082109,0.0065861143705108
c8x16_z64_mse_clean,clean,64,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0045921610287539,0.0067404309908548
c8x16_z64_mse_clean,clean,65,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0046316647866113,0.0065565892956896
c8x16_z64_mse_clean,clean,66,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0045428094454109,0.0068276955180952
c8x16_z64_mse_clean,clean,67,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0046058551727367,0.0065237019075733
c8x16_z64_mse_clean,clean,68,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0045374019987346,0.0066324461203737
c8x16_z64_mse_clean,clean,69,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0044708878036012,0.0065869041599142
c8x16_z64_mse_clean,clean,70,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0045015285079732,0.0067719168539166
c8x16_z64_mse_clean,clean,71,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0044856033383132,0.006726458402048
c8x16_z64_mse_clean,clean,72,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0044629498621582,0.0068376527494217
c8x16_z64_mse_clean,clean,73,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0044939369812237,0.0064366230876463
c8x16_z64_mse_clean,clean,74,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0044447318908053,0.0065427988242262
c8x16_z64_mse_clean,clean,75,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0044095611266627,0.0070646794584508
c8x16_z64_mse_clean,clean,76,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.004694678533812,0.007123834047562
c8x16_z64_mse_clean,clean,77,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0045654725885399,0.0073164108081951
c8x16_z64_mse_clean,clean,78,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0046652749628446,0.0064404874753493
c8x16_z64_mse_clean,clean,79,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0044897841199594,0.0069485915243689
c8x16_z64_mse_clean,clean,80,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0045168597279476,0.0066825309529518
c8x16_z64_mse_clean,clean,81,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0043289748493849,0.0063928416651538
c8x16_z64_mse_clean,clean,82,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0042012424069297,0.0063865091611877
c8x16_z64_mse_clean,clean,83,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.004186468157732,0.0064458512247372
c8x16_z64_mse_clean,clean,84,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0041438743551853,0.006318830148691
c8x16_z64_mse_clean,clean,85,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0040987441882244,0.00632306929025
c8x16_z64_mse_clean,clean,86,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0040774475268566,0.0062923663868927
c8x16_z64_mse_clean,clean,87,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0040599479705342,0.0063007336038236
c8x16_z64_mse_clean,clean,88,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0040472683918698,0.0062912256878792
c8x16_z64_mse_clean,clean,89,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0040237665618898,0.0062805868955886
c8x16_z64_mse_clean,clean,90,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039906536990478,0.0062233278941777
c8x16_z64_mse_clean,clean,91,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039860326668134,0.0062316537070541
c8x16_z64_mse_clean,clean,92,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039930796104056,0.0062876503007152
c8x16_z64_mse_clean,clean,93,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039736970317503,0.0062642858530848
c8x16_z64_mse_clean,clean,94,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039532208398437,0.0062513747610724
c8x16_z64_mse_clean,clean,95,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039264171973426,0.0062232564609402
c8x16_z64_mse_clean,clean,96,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039112511764985,0.0062354973031796
c8x16_z64_mse_clean,clean,97,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.003915916835035,0.0063050583952194
c8x16_z64_mse_clean,clean,98,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039943262049671,0.0062483504342918
c8x16_z64_mse_clean,clean,99,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.0039231101596388,0.006225049857878
c8x16_z64_mse_clean,clean,100,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_mse_clean,160320297,ae_search_core,strict_core,0.003874884468107,0.0061972502491667
c8x16_z64_spectral_composite_clean,clean,1,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0733054163788563,0.0611791568688857
c8x16_z64_spectral_composite_clean,clean,2,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0584969651262733,0.0508069101498167
c8x16_z64_spectral_composite_clean,clean,3,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0499865669777709,0.047493866047798
c8x16_z64_spectral_composite_clean,clean,4,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0410835018268277,0.0372562798169943
c8x16_z64_spectral_composite_clean,clean,5,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0362340841874562,0.032643272422063
c8x16_z64_spectral_composite_clean,clean,6,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0324171920054854,0.0324348986594595
c8x16_z64_spectral_composite_clean,clean,7,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.031569092745445,0.0322090486685434
c8x16_z64_spectral_composite_clean,clean,8,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0314160889498272,0.0318808013684729
c8x16_z64_spectral_composite_clean,clean,9,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0309039598320564,0.0312035077084333
c8x16_z64_spectral_composite_clean,clean,10,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0300023380811043,0.0302639750079212
c8x16_z64_spectral_composite_clean,clean,11,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0288055396088249,0.0291514618592893
c8x16_z64_spectral_composite_clean,clean,12,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0272180755000088,0.0276763275838815
c8x16_z64_spectral_composite_clean,clean,13,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0254776722015761,0.0259655243438533
c8x16_z64_spectral_composite_clean,clean,14,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0235679925661225,0.0240123783453152
c8x16_z64_spectral_composite_clean,clean,15,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0216720232750335,0.0222383446068081
c8x16_z64_spectral_composite_clean,clean,16,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.02000635196532,0.0205647883315881
c8x16_z64_spectral_composite_clean,clean,17,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0184999994254408,0.0192177657069813
c8x16_z64_spectral_composite_clean,clean,18,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0172638792225586,0.0181040010518497
c8x16_z64_spectral_composite_clean,clean,19,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0161544112951716,0.0170832024489203
c8x16_z64_spectral_composite_clean,clean,20,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0151274792942635,0.0161805527332501
c8x16_z64_spectral_composite_clean,clean,21,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0143389337083829,0.0155697055160999
c8x16_z64_spectral_composite_clean,clean,22,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0137851202181278,0.0152695452412351
c8x16_z64_spectral_composite_clean,clean,23,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0133503046380716,0.0149970387196184
c8x16_z64_spectral_composite_clean,clean,24,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0130269039031221,0.0147366719718417
c8x16_z64_spectral_composite_clean,clean,25,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0127657210680743,0.0145634184233271
c8x16_z64_spectral_composite_clean,clean,26,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0125247180688282,0.0143344825308801
c8x16_z64_spectral_composite_clean,clean,27,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0122990056985567,0.0142036760066691
c8x16_z64_spectral_composite_clean,clean,28,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0121520953304365,0.014069402956555
c8x16_z64_spectral_composite_clean,clean,29,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0119672642187189,0.0139006113028551
c8x16_z64_spectral_composite_clean,clean,30,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0117858707421145,0.0138266188546251
c8x16_z64_spectral_composite_clean,clean,31,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0116978371104235,0.0136936199413532
c8x16_z64_spectral_composite_clean,clean,32,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0115299678423045,0.0135963263197077
c8x16_z64_spectral_composite_clean,clean,33,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0114351820859296,0.0135792493342589
c8x16_z64_spectral_composite_clean,clean,34,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0113166988420799,0.0134847919002939
c8x16_z64_spectral_composite_clean,clean,35,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0112485501205147,0.0134197882909932
c8x16_z64_spectral_composite_clean,clean,36,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0111586561230994,0.0134562383063583
c8x16_z64_spectral_composite_clean,clean,37,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0110566123949559,0.0133033234737495
c8x16_z64_spectral_composite_clean,clean,38,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0109577115100309,0.0132470565696812
c8x16_z64_spectral_composite_clean,clean,39,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0108367488179252,0.0131341967270032
c8x16_z64_spectral_composite_clean,clean,40,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.01073217148589,0.0130460204429224
c8x16_z64_spectral_composite_clean,clean,41,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.010654244005927,0.0130158621324305
c8x16_z64_spectral_composite_clean,clean,42,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0105131312854876,0.012915685152014
c8x16_z64_spectral_composite_clean,clean,43,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0104684407683861,0.0128843121182842
c8x16_z64_spectral_composite_clean,clean,44,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0103531270725292,0.0128366110496159
c8x16_z64_spectral_composite_clean,clean,45,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0103094225378902,0.0128217152534769
c8x16_z64_spectral_composite_clean,clean,46,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0102541266904516,0.0127507572452354
c8x16_z64_spectral_composite_clean,clean,47,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0101990260605736,0.012781255870548
c8x16_z64_spectral_composite_clean,clean,48,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0101661891702212,0.0126764688991073
c8x16_z64_spectral_composite_clean,clean,49,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0100708165365523,0.0127015826809737
c8x16_z64_spectral_composite_clean,clean,50,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0100441832373237,0.0126779436285042
c8x16_z64_spectral_composite_clean,clean,51,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0099954871995919,0.0125866677675746
c8x16_z64_spectral_composite_clean,clean,52,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0099164747082479,0.0125894356184662
c8x16_z64_spectral_composite_clean,clean,53,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0098713846280347,0.0126056771518455
c8x16_z64_spectral_composite_clean,clean,54,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.00982266052199,0.0124889449097025
c8x16_z64_spectral_composite_clean,clean,55,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0097666816703604,0.0125079780068789
c8x16_z64_spectral_composite_clean,clean,56,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_clean,994815420,ae_search_core,strict_core,0.0097239096160175,0.0124891210809095
