beta,configuration,epoch,inner_fold,kl_schedule,outer_fold,representation,run_identifier,run_seed,stage,subset,train_kl_normalized,train_kl_unnormalized,train_loss,train_reconstruction_loss,validation_kl_normalized,validation_kl_unnormalized,validation_loss,validation_reconstruction_loss,scenario,model_family,model,curriculum,seed,fixed_epoch_count,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
1.0,,98,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0053904411068323,7.552007990672176,0.0195279418021664,0.0141375007640038,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,1729.0,98.0,,,,,,,,
0.0,,1,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0431024357827783,60.3865125316725,0.0850070241586606,0.0850070241586606,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.08,,2,,cyclical_4,3.0,arpls_minmax,,,outer,,0.2055652676256587,287.99693994354783,0.0630037017017229,0.0465584795147105,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.16,,3,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0370866236271175,51.958359701591625,0.0532233964343716,0.0472895365516494,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.24,,4,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0189196519812326,26.506432425706908,0.0460858757334544,0.0415451596572733,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.32,,5,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0114444028078569,16.033608333807543,0.0399537896714114,0.0362915808573029,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.4,,6,,cyclical_4,3.0,arpls_minmax,,,outer,,0.00927581509605,12.995416949566144,0.0383139296451158,0.0346036037444172,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.48,,7,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0070866024103338,9.928329976877771,0.0379583317702426,0.0345567621776185,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.56,,8,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0055906351754931,7.832479880865953,0.0376605412789753,0.0345297855859561,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.64,,9,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0045188052774725,6.330846193739047,0.0378008153112161,0.0349087808141134,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.72,,10,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0039304322362277,5.506535562955048,0.0372997638501021,0.0344698523220263,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.8,,11,,cyclical_4,3.0,arpls_minmax,,,outer,,0.00358537220705,5.023106462077091,0.0369079087891226,0.0340396106467211,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.88,,12,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0035929860088077,5.033773398339599,0.0364755948160525,0.033313766644712,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.96,,13,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0034670213952438,4.857296974736646,0.0359880965959308,0.0326597559683603,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,14,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0040910285227274,5.7315309603411455,0.0350293745018336,0.0309383457615262,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,15,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0045794994706599,6.415878758394628,0.0338131263105194,0.0292336273294194,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,16,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0051977994357328,7.282117009461673,0.0323633644122975,0.0271655653689738,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,17,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0051517207592173,7.217560783663489,0.0317953359942537,0.0266436151366559,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,18,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0051109030723065,7.160375204301419,0.0306690206942627,0.0255581177070848,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,19,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0048377842421769,6.777735723289929,0.0301493166719462,0.025311531858486,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,20,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0051859503225061,7.26551640183107,0.0299791506115804,0.0247932001294796,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,21,,cyclical_4,3.0,arpls_minmax,,,outer,,0.004737737851626,6.637570730128085,0.0295058874539414,0.0247681497136378,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,22,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0050540641408834,7.080743861377687,0.0290391538945729,0.0239850899255962,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,23,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0048007110473045,6.725796177273705,0.0283422861388303,0.0235415754657714,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,24,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0051025357790565,7.148652626458266,0.0278699015895077,0.0227673660991783,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,25,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0056213929980859,7.875571590318417,0.0275806867585221,0.0219592937784162,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.0,,26,,cyclical_4,3.0,arpls_minmax,,,outer,,0.007013262700845,9.825581043883972,0.0206655453526435,0.0206655453526435,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.08,,27,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0145043199550816,20.32055225706937,0.0188533749366015,0.0176930292591191,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.16,,28,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0198107520242993,27.75486358604336,0.0189954074225703,0.0158256874804882,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.24,,29,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0174598176064699,24.4612044666644,0.0193082229199266,0.0151178671845367,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.32,,30,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0125090740076156,17.52521268466959,0.0196767605112907,0.0156738567574505,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.4,,31,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0104534040959255,14.645219138391631,0.0203980732018263,0.0162167119441138,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.48,,32,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0095730459183677,13.41183733163322,0.0209161698360715,0.0163211082213355,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.56,,33,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0092750996308964,12.994414582885897,0.0215389769206892,0.0163449211732337,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.64,,34,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0080568537383232,11.287652087390873,0.0217356307800849,0.0165792445822579,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.72,,35,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0076225598201057,10.6792063079681,0.0222607854156192,0.0167725421021456,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.8,,36,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0070738683957978,9.910489622512856,0.0227660789133462,0.0171069842868281,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.88,,37,,cyclical_4,3.0,arpls_minmax,,,outer,,0.006729350059719,9.42781943366641,0.0233207859733797,0.0173989581551057,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.96,,38,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0060066785427819,8.415356638437524,0.0235000528992716,0.0177336416643738,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,39,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0059396485534642,8.321447623403449,0.023575405802643,0.0176357571875914,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,40,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0055034092180508,7.710276314489226,0.0230422337588511,0.0175388246952068,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,41,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0057380984837464,8.039075975728812,0.023263093037414,0.0175249944662763,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,42,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0059962181277103,8.400701596922145,0.0234259391684355,0.0174297209838428,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,43,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0056534961589894,7.9205481187442786,0.0231151503223673,0.0174616541162618,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,44,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0056341521562305,7.893447170879011,0.0227925587482843,0.0171584068122961,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,45,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0056422720166157,7.904823095278632,0.02272084962698,0.0170785776785292,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,46,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0052752749864901,7.390660256072692,0.0232319821624603,0.017956707542552,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,47,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0057077564570753,7.99656679636255,0.022482344007731,0.0167745876879919,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,48,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0054977473126001,7.702343984952845,0.0225915811246349,0.0170938333865245,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,49,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0054682009178739,7.660949485941339,0.0228229664583552,0.0173547657808863,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,50,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0057981102031701,8.123152394641313,0.0227424414375596,0.0169443313107081,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.0,,51,,cyclical_4,3.0,arpls_minmax,,,outer,,0.006632185812032,9.291692322656925,0.016296890155788,0.016296890155788,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.08,,52,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0123634685830889,17.321219484907644,0.015236108328092,0.014247030759683,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.16,,53,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0171584457812615,24.03898253954741,0.0158568801531068,0.0131115285880434,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.24,,54,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0160602615138154,22.5004263808554,0.01700306207147,0.0131485997547481,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.32,,55,,cyclical_4,3.0,arpls_minmax,,,outer,,0.011963349138442,16.760652142957337,0.0173860575891751,0.0135577856457995,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.4,,56,,cyclical_4,3.0,arpls_minmax,,,outer,,0.009391301961182,13.157214047615987,0.017908678000284,0.0141521573631573,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.48,,57,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0085906952156736,12.035563997158729,0.0186681021845206,0.0145445688975447,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.56,,58,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0085971532827943,12.044611749194916,0.019087028962777,0.0142726234340092,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.64,,59,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0074239135079179,10.400902824593068,0.0195871104385918,0.0148358060173074,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.72,,60,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0073937285443517,10.35861369063681,0.0200795386462731,0.0147560542253287,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.8,,61,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0067509457598085,9.458075009491807,0.0205170078422491,0.0151162511928189,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.88,,62,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0061008713006158,8.547320692162765,0.0209807934318867,0.0156120271083518,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.96,,63,,cyclical_4,3.0,arpls_minmax,,,outer,,0.005878469138788,8.235735263442036,0.0211946031354124,0.0155512734379311,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,64,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0054077553961358,7.576265309986315,0.0213422396110562,0.0159344841635092,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,65,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0056041606396184,7.851429056105458,0.0212549373348778,0.0156507767307429,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,66,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0053738771268312,7.5288018546905136,0.0216392597001522,0.0162653823413496,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,67,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0057310764878623,8.029238159495188,0.0213967970896857,0.0156657203079614,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,68,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0054589585901935,7.64800098486114,0.0214466899399993,0.0159877310915474,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,69,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0051362164915582,7.1958393046730444,0.0213123790378259,0.01617616286646,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,70,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0057704399638523,8.084386389357105,0.0210208138801101,0.0152503742852754,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,71,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0053963923522995,7.560345685571656,0.0213797279822647,0.0159833356364627,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,72,,cyclical_4,3.0,arpls_minmax,,,outer,,0.005657250831818,7.92580841537705,0.0210242869523832,0.0153670362208533,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,73,,cyclical_4,3.0,arpls_minmax,,,outer,,0.005684667662015,7.964219394483064,0.0211302277382304,0.0154455603639546,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,74,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0052226678056053,7.316957595653104,0.0210551237897541,0.0158324560528635,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,75,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0055019586827918,7.708244114591364,0.0211868339818073,0.015684875321194,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.0,,76,,cyclical_4,3.0,arpls_minmax,,,outer,,0.007192827573149,10.077151429981814,0.0143901222854628,0.0143901222854628,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.08,,77,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0129961344755351,18.207584400224807,0.0139333284635068,0.0128936376399302,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.16,,78,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0164517603942808,23.04891631238741,0.0147757427113359,0.0121434611364041,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.24,,79,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0144594901292598,20.257745671093016,0.0157271150410884,0.0122568374826458,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.32,,80,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0112631287519262,15.779643381448617,0.0159200353916725,0.0123158346600177,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.4,,81,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0089265043229974,12.506032556519472,0.016424833313751,0.0128542311083441,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.48,,82,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0079640641287981,11.157653844446168,0.0171586109936834,0.0133358600635763,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.56,,83,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0075957976339048,10.64171248510069,0.0176184635544032,0.0133648171722142,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.64,,84,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0075823598030522,10.622886084076155,0.0180592114353239,0.0132065015730627,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.72,,85,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0067466097088457,9.45200020209291,0.018722813562455,0.013865254224187,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.8,,86,,cyclical_4,3.0,arpls_minmax,,,outer,,0.006172876115314,8.648199437554917,0.0191264064296295,0.0141881056909535,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.88,,87,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0057226892356575,8.017487619156228,0.0193907964955968,0.0143548298468416,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
0.96,,88,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0060189041703731,8.432484742692838,0.01993421664961,0.0141560687032297,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,89,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0055344190158382,7.753721041189399,0.0200698272906299,0.01453540832934,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,90,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0055633627453236,7.79427120619848,0.0198962656888447,0.0143329027554669,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,91,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0052823089826553,7.400514884700153,0.0199777885412512,0.0146954792521352,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
1.0,,92,,cyclical_4,3.0,arpls_minmax,,,outer,,0.0053638074997026,7.514694307083474,0.0196922961902573,0.0143284883798289,,,,,nato_outer_o3__train_quality_pass__test_field_quality_stress,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,98.0,,,,,,,,
