outer_fold,train_subset,test_subset,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,partition,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,instrument_probe_increment,sensor_probe_increment,same_master_cross_domain_mean_distance,different_target_cross_domain_mean_distance,cross_domain_separation_margin,same_master_pair_count,different_target_pair_count,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation
1,quality_pass,field_quality_stress,locked_outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,nato_outer_o1__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,396,15,nuisance,0.27777777777777773,0.273015873015873,0.23401360544217686,15,15,0,,0.5333333333333333,0.16666666666666669,0.4260726794600487,0.46909551156891716,0.04302283210886848,8,54,7.880879052255669,0.005625181336370928,0.4925549407659794,0.010746137744974014,2.4066320403404506,5,8,0.307184017226488,-1.002441054501105,,0.021696439636091178,0.010848219818045589,0.13856975990708084,0.4732512152437646,0.048718908935499794,0.1934156378600823,2.5,2.8745791060001094,0.1431858241558075,0.08750123514212589,0.9996782855784718
1,quality_pass,field_quality_stress,locked_outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,nato_outer_o1__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,396,15,union,0.2916666666666667,0.24358974358974358,0.20879120879120877,15,15,0,,0.5,0.1111111111111111,0.5835023671388626,0.6245926497159181,0.04109028257705549,8,54,14.59387890165681,0.010416758673559465,0.22802935783838768,0.016822442626176992,2.4066320403404506,29,47,0.19335015508683379,-0.5926429799542045,,0.021696439636091178,0.010848219818045589,0.13856975990708084,0.4732512152437646,0.048718908935499794,0.1934156378600823,2.5,2.8745791060001094,0.1431858241558075,0.08750123514212589,0.9996782855784718
2,strict_core,strict_core,locked_outer,nato_outer_o2__train_strict_core__test_strict_core,nato_outer_o2__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,481,117,chemical,0.7494331065759637,0.7087941586619149,0.7087941586619149,117,117,0,,0.4736221340388007,0.4790598290598292,0.8425209524975216,1.0096296442823305,0.16710869178480892,437,5179,10.998585782086716,0.007850525183502296,0.22913720379347324,0.01433385498620054,1.7389896644082168,28,36,0.21969839229343877,-0.5101015116699397,,0.006548908949714342,0.003274454474857171,0.0688690029257903,0.9314917957100293,0.022947101779637182,0.3982365907421014,2.0,0.33590228680835976,0.07130624540150166,0.027549720221110508,0.9935358580801449
2,strict_core,strict_core,locked_outer,nato_outer_o2__train_strict_core__test_strict_core,nato_outer_o2__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,481,117,nuisance,0.5458333333333334,0.5061762306083343,0.5061762306083343,117,117,0,,0.35383597883597884,0.32438146648672966,0.8433312061722273,1.0344001629748936,0.19106895680266622,437,5179,4.860500171219447,0.003469307759614166,0.3037812607012153,0.013651115544813654,2.630898937190411,10,11,0.23364734441068313,-0.6007889189796713,,0.006548908949714342,0.003274454474857171,0.0688690029257903,0.9314917957100293,0.022947101779637182,0.3982365907421014,2.0,0.33590228680835976,0.07130624540150166,0.027549720221110508,0.9935358580801449
2,strict_core,strict_core,locked_outer,nato_outer_o2__train_strict_core__test_strict_core,nato_outer_o2__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,481,117,union,0.7277494331065759,0.6834653403695574,0.6834653403695574,117,117,0,,0.5436507936507936,0.48333333333333345,0.8295796367614712,1.022755397933633,0.19317576117216184,437,5179,15.859085953306163,0.011319832943116462,0.24779821802040877,0.01433385498620054,2.630898937190411,38,47,0.22318563032274985,-0.5327733634973726,,0.006548908949714342,0.003274454474857171,0.0688690029257903,0.9314917957100293,0.022947101779637182,0.3982365907421014,2.0,0.33590228680835976,0.07130624540150166,0.027549720221110508,0.9935358580801449
2,quality_pass,quality_pass,locked_outer,nato_outer_o2__train_quality_pass__test_quality_pass,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,405,95,chemical,0.7874414060749465,0.729570836022449,0.729570836022449,95,95,0,,0.6168402777777777,0.4974658869395711,0.7931522575368308,1.029064468307251,0.23591221077042013,283,3358,13.545652862991892,0.009668560216268303,0.28220110131233106,0.013509439505981928,2.477917750470007,32,37,0.2407592406556145,-0.5857888757495266,,0.004220344462243649,0.0021101722311218244,0.06245554907513884,0.960315497967244,0.01695870653763589,0.41366459627329194,2.0,0.23686330405181286,0.06230064481496811,0.03387919860849264,0.9956119176153948
2,quality_pass,quality_pass,locked_outer,nato_outer_o2__train_quality_pass__test_quality_pass,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,405,95,nuisance,0.7081399621772293,0.6455917868107122,0.6455917868107122,95,95,0,,0.49921874999999993,0.4352339181286549,0.8308917818979324,1.0472005204901658,0.21630873859223332,283,3358,2.3771143304028604,0.0016967268596737048,0.14856964565017877,0.014930690363230116,1.7455225782681334,14,14,0.19233170652778905,-0.3357001383801138,,0.004220344462243649,0.0021101722311218244,0.06245554907513884,0.960315497967244,0.01695870653763589,0.41366459627329194,2.0,0.23686330405181286,0.06230064481496811,0.03387919860849264,0.9956119176153948
2,quality_pass,quality_pass,locked_outer,nato_outer_o2__train_quality_pass__test_quality_pass,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,405,95,union,0.8005314905936024,0.7613598127423012,0.7613598127423012,95,95,0,,0.6359375,0.5016325536062378,0.7975936192927007,1.0399616358711863,0.2423680165784856,283,3358,15.922767193394748,0.011365287075942004,0.24879323739679296,0.014277668894975355,2.477917750470007,46,51,0.22865235712365814,-0.5232666914071734,,0.004220344462243649,0.0021101722311218244,0.06245554907513884,0.960315497967244,0.01695870653763589,0.41366459627329194,2.0,0.23686330405181286,0.06230064481496811,0.03387919860849264,0.9956119176153948
2,quality_pass,field_quality_stress,locked_outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,405,22,chemical,0.21904761904761902,0.16553287981859408,0.16553287981859408,22,22,0,,0.24615384615384617,0.16666666666666669,0.3991791776248387,0.4076038945247145,0.00842471689987584,14,136,13.554528333655234,0.009674895313101523,0.2823860069511507,0.026564864775762743,3.89682226204768,37,44,0.27560809401833203,-0.60744842386857,,0.01898423577777136,0.00949211788888568,0.0994162083431564,0.35890917033977665,0.048671052787873335,0.2,2.75,2.0809682073148856,0.14095181226730347,0.05938391882280949,0.9994044729463619
2,quality_pass,field_quality_stress,locked_outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,405,22,nuisance,0.13095238095238096,0.0797773654916512,0.0797773654916512,22,22,0,,0.19230769230769232,0.018518518518518545,0.4530702531337738,0.5261603116112596,0.07309005847748584,14,136,1.6825253507393043,0.001200946003382801,0.1051578344212065,0.013372536686011655,1.1177060580023637,11,12,0.1815685865152442,-0.29733167661139637,,0.01898423577777136,0.00949211788888568,0.0994162083431564,0.35890917033977665,0.048671052787873335,0.2,2.75,2.0809682073148856,0.14095181226730347,0.05938391882280949,0.9994044729463619
2,quality_pass,field_quality_stress,locked_outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,405,22,union,0.15476190476190474,0.08216619981325864,0.08216619981325864,22,22,0,,0.2512820512820513,-0.09259259259259259,0.40207014765058247,0.42605264046612906,0.023982492815546597,14,136,15.237053684394533,0.01087584131648432,0.23807896381866467,0.02097149691545567,3.89682226204768,48,56,0.2520982171425601,-0.5299192370542766,,0.01898423577777136,0.00949211788888568,0.0994162083431564,0.35890917033977665,0.048671052787873335,0.2,2.75,2.0809682073148856,0.14095181226730347,0.05938391882280949,0.9994044729463619
2,strict_core,strict_core,locked_outer,nato_outer_o2__train_strict_core__test_strict_core,nato_outer_o2__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,481,117,chemical,0.6165532879818594,0.5763301348908358,0.5763301348908358,117,117,0,,0.5764109347442681,0.4797121007647324,0.9540577953685612,1.0386657487082422,0.08460795333968107,437,5179,11.419658874902026,0.008151076998502517,0.23790955989379214,0.015338583477561295,2.084977585803409,28,41,0.21316777085132702,-0.5466729545968415,,0.006988709275394302,0.003494354637697151,0.06146646640288425,0.9680932266271463,0.019635853687520854,0.5177935943060499,2.0,0.3494189247875967,0.0657588541507721,0.02378929885846374,0.9925011628662896
2,strict_core,strict_core,locked_outer,nato_outer_o2__train_strict_core__test_strict_core,nato_outer_o2__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,481,117,nuisance,0.5061791383219955,0.507047531730479,0.507047531730479,117,117,0,,0.44446649029982366,0.27528115159694116,0.8214782393224179,0.987637386977569,0.16615914765515105,437,5179,6.690675363202935,0.0047756426575324305,0.4181672102001833,0.012230461552373516,2.9209474975725427,8,11,0.29403176869433223,-0.7924233452127081,,0.006988709275394302,0.003494354637697151,0.06146646640288425,0.9680932266271463,0.019635853687520854,0.5177935943060499,2.0,0.3494189247875967,0.0657588541507721,0.02378929885846374,0.9925011628662896
2,strict_core,strict_core,locked_outer,nato_outer_o2__train_strict_core__test_strict_core,nato_outer_o2__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,481,117,union,0.648015873015873,0.6164158273128372,0.6164158273128372,117,117,0,,0.6155974426807761,0.5305668016194331,0.8964990095088357,1.0235953733460235,0.1270963638371878,437,5179,18.11033423810496,0.012926719656034948,0.2829739724703899,0.014967050172257312,2.9209474975725427,36,52,0.23338377031207833,-0.6081105522508081,,0.006988709275394302,0.003494354637697151,0.06146646640288425,0.9680932266271463,0.019635853687520854,0.5177935943060499,2.0,0.3494189247875967,0.0657588541507721,0.02378929885846374,0.9925011628662896
2,quality_pass,quality_pass,locked_outer,nato_outer_o2__train_quality_pass__test_quality_pass,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,405,95,chemical,0.7961590169664703,0.7257147298407612,0.7257147298407612,95,95,0,,0.6488715277777777,0.5138888888888888,0.8112192562527876,0.9804817917909275,0.16926253553813997,283,3358,10.078930002286224,0.007194097075150767,0.209977708380963,0.011499838771031327,2.6225321309027416,14,28,0.1939386380403831,-0.4483606617190501,,0.0035026731718467386,0.0017513365859233693,0.04946641530686909,0.980392010380453,0.012946050531420608,0.5357142857142857,2.0,0.24030633907823803,0.05683493614196777,0.02579829917452915,0.9970505731946041
2,quality_pass,quality_pass,locked_outer,nato_outer_o2__train_quality_pass__test_quality_pass,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,405,95,nuisance,0.6039055147750799,0.5297925197243584,0.5297925197243584,95,95,0,,0.6018229166666667,0.39563840155945423,1.0081348126431657,1.0531870782765838,0.04505226563341802,283,3358,5.927043843167724,0.004230580901618647,0.3704402401979827,0.009488312139278223,2.1649312611524802,6,6,0.2732768515594312,-0.7055861811441279,,0.0035026731718467386,0.0017513365859233693,0.04946641530686909,0.980392010380453,0.012946050531420608,0.5357142857142857,2.0,0.24030633907823803,0.05683493614196777,0.02579829917452915,0.9970505731946041
2,quality_pass,quality_pass,locked_outer,nato_outer_o2__train_quality_pass__test_quality_pass,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,405,95,union,0.8031638478843447,0.7319517884034015,0.7319517884034015,95,95,0,,0.6918402777777777,0.5185185185185186,0.8756890701320904,1.0298220179597843,0.15413294782769393,283,3358,16.00597384545395,0.011424677976769416,0.25009334133521793,0.010409837013061411,2.6225321309027416,20,34,0.21377319142014514,-0.5126670415753195,,0.0035026731718467386,0.0017513365859233693,0.04946641530686909,0.980392010380453,0.012946050531420608,0.5357142857142857,2.0,0.24030633907823803,0.05683493614196777,0.02579829917452915,0.9970505731946041
2,quality_pass,field_quality_stress,locked_outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,405,22,chemical,0.25476190476190474,0.21177944862155387,0.21177944862155387,22,22,0,,0.4589743589743589,0.05555555555555558,0.6662850848266056,0.6073438078165054,-0.05894127701010021,14,136,8.322602248796345,0.005940472697213666,0.17338754684992388,0.01302649690136062,2.1412893957608437,13,34,0.16352359294124294,-0.49222047881211795,,0.021392050868791326,0.010696025434395663,0.1231096485513485,0.491708553906382,0.047136480135331664,0.15950920245398773,2.0,2.472494478928033,0.158512681722641,0.058745068402003275,0.9995788101955205
2,quality_pass,field_quality_stress,locked_outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,405,22,nuisance,0.19047619047619047,0.1285714285714286,0.1285714285714286,22,22,0,,0.5,0.22222222222222227,0.5170130729675293,0.5053348462371265,-0.011678226730402752,14,136,5.565139868110403,0.003972262575382158,0.3478212417569002,0.007276798430523662,1.9658545766055817,4,6,0.24677182178327878,-0.7412768233248657,,0.021392050868791326,0.010696025434395663,0.1231096485513485,0.491708553906382,0.047136480135331664,0.15950920245398773,2.0,2.472494478928033,0.158512681722641,0.058745068402003275,0.9995788101955205
2,quality_pass,field_quality_stress,locked_outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,nato_outer_o2__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,405,22,union,0.18333333333333332,0.1476190476190476,0.1476190476190476,22,22,0,,0.582051282051282,5.551115123125783e-17,0.598897921187537,0.5748336608795559,-0.024064260307981145,14,136,13.887742116906752,0.009912735272595827,0.21699597057666797,0.012351617975038618,2.1412893957608437,17,40,0.1843356501517519,-0.5544845649403048,,0.021392050868791326,0.010696025434395663,0.1231096485513485,0.491708553906382,0.047136480135331664,0.15950920245398773,2.0,2.472494478928033,0.158512681722641,0.058745068402003275,0.9995788101955205
3,strict_core,strict_core,locked_outer,nato_outer_o3__train_strict_core__test_strict_core,nato_outer_o3__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,478,120,chemical,0.6144383394383395,0.6000862984004066,0.6000862984004066,120,120,0,,0.6208333333333333,0.33200615174299364,0.7505457211624492,1.0469540031465185,0.2964082819840693,572,5589,12.69659550847253,0.009062523560651342,0.26451240642651114,0.013327241702182328,2.725153356005572,31,39,0.2307748759115965,-0.5308997148790707,,0.005776598512212,0.002888299256106,0.06750084787980841,0.9565494486480082,0.01796891248792747,0.48824786324786323,2.0,0.24512610316977806,0.05269020050764084,0.02272596670511953,0.9917397190523981
3,strict_core,strict_core,locked_outer,nato_outer_o3__train_strict_core__test_strict_core,nato_outer_o3__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,478,120,nuisance,0.5539835164835164,0.5495089673758479,0.5495089673758479,120,120,0,,0.42440476190476195,0.3328958760537707,0.887539795645467,0.9714662297869607,0.0839264341414937,572,5589,2.9681024196406374,0.002118559899814873,0.18550640122753992,0.015670107534061953,1.5932693794065882,15,14,0.20652650578323725,-0.3972309801956726,,0.005776598512212,0.002888299256106,0.06750084787980841,0.9565494486480082,0.01796891248792747,0.48824786324786323,2.0,0.24512610316977806,0.05269020050764084,0.02272596670511953,0.9917397190523981
3,strict_core,strict_core,locked_outer,nato_outer_o3__train_strict_core__test_strict_core,nato_outer_o3__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,478,120,union,0.6290445665445665,0.6234881622900056,0.6234881622900056,120,120,0,,0.6114583333333333,0.4420228601807549,0.7816686126944068,1.0401338246922776,0.25846521199787076,572,5589,15.664697928113169,0.011181083460466217,0.24476090512676832,0.014266293375921316,2.725153356005572,46,53,0.2247127833795067,-0.4974825312082212,,0.005776598512212,0.002888299256106,0.06750084787980841,0.9565494486480082,0.01796891248792747,0.48824786324786323,2.0,0.24512610316977806,0.05269020050764084,0.02272596670511953,0.9917397190523981
3,quality_pass,quality_pass,locked_outer,nato_outer_o3__train_quality_pass__test_quality_pass,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,399,101,chemical,0.622087853666801,0.6174308614403686,0.6174308614403686,101,101,0,,0.5646141215106733,0.43806431663574524,0.6768793059527717,1.0447993396205637,0.367920033667792,379,3955,11.631877403975977,0.008302553464650947,0.2423307792494995,0.013627382326433145,2.676634107876529,25,31,0.21991704549006075,-0.48658324275204606,,0.00442277953110311,0.002211389765551555,0.06361075676917538,0.9693244811289048,0.012976025692625567,0.4492415402567094,1.5,0.21755365502154245,0.045832153875380754,0.04579520227882866,0.9967679729655454
3,quality_pass,quality_pass,locked_outer,nato_outer_o3__train_quality_pass__test_quality_pass,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,399,101,nuisance,0.6018750255592361,0.5921196656800373,0.5921196656800373,101,101,0,,0.3004926108374384,0.34083197964500495,0.9109965359944466,0.9989038149113902,0.08790727891694361,379,3955,4.0091065154814585,0.002861603508552076,0.2505691572175911,0.02010158330987101,2.107742764565949,15,14,0.2344600875618144,-0.5599095011807144,,0.00442277953110311,0.002211389765551555,0.06361075676917538,0.9693244811289048,0.012976025692625567,0.4492415402567094,1.5,0.21755365502154245,0.045832153875380754,0.04579520227882866,0.9967679729655454
3,quality_pass,quality_pass,locked_outer,nato_outer_o3__train_quality_pass__test_quality_pass,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,399,101,union,0.6473403789193263,0.6482717739906033,0.6482717739906033,101,101,0,,0.5496715927750411,0.4516697588126158,0.7171410823874863,1.0372760280646507,0.3201349456771644,379,3955,15.640983919457431,0.01116415697320302,0.2443903737415224,0.014231338585488553,2.676634107876529,40,45,0.22355280600799918,-0.5049148073592131,,0.00442277953110311,0.002211389765551555,0.06361075676917538,0.9693244811289048,0.012976025692625567,0.4492415402567094,1.5,0.21755365502154245,0.045832153875380754,0.04579520227882866,0.9967679729655454
3,quality_pass,field_quality_stress,locked_outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,399,19,chemical,0.34523809523809523,0.29803921568627445,0.29803921568627445,19,19,0,,0.015151515151515083,0.04545454545454547,0.7969285994768143,0.5952479377523199,-0.2016806617244944,8,111,10.571290534155336,0.007545532144293602,0.22023521946156946,0.024074948815491354,2.0776485796152775,30,40,0.24664794230560355,-0.5011268475738385,,0.017745116809170708,0.008872558404585354,0.1030269315890479,0.3359130990539324,0.04504471030827332,0.241635687732342,2.0,2.0454307892975705,0.13966619968414307,0.08128832185458508,0.9997103982453768
3,quality_pass,field_quality_stress,locked_outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,399,19,nuisance,0.2738095238095238,0.2214285714285714,0.2214285714285714,19,19,0,,-0.1590909090909091,-0.022727272727272763,0.9995931684970856,0.6490794463200612,-0.35051372217702437,8,111,4.65502326628844,0.0033226433021330765,0.2909389541430274,0.045277969871777464,2.73177280203676,11,15,0.3214490992650577,-0.6082051514271083,,0.017745116809170708,0.008872558404585354,0.1030269315890479,0.3359130990539324,0.04504471030827332,0.241635687732342,2.0,2.0454307892975705,0.13966619968414307,0.08128832185458508,0.9997103982453768
3,quality_pass,field_quality_stress,locked_outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,399,19,union,0.41666666666666663,0.37551020408163266,0.37551020408163266,19,19,0,,0.0757575757575758,0.2272727272727273,0.8752385675907135,0.6146957546741039,-0.26054281291660963,8,111,15.226313800443773,0.010868175446426676,0.23791115313193395,0.025020986952660123,2.73177280203676,41,55,0.2653482315454671,-0.527896423537156,,0.017745116809170708,0.008872558404585354,0.1030269315890479,0.3359130990539324,0.04504471030827332,0.241635687732342,2.0,2.0454307892975705,0.13966619968414307,0.08128832185458508,0.9997103982453768
3,strict_core,strict_core,locked_outer,nato_outer_o3__train_strict_core__test_strict_core,nato_outer_o3__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,478,120,chemical,0.6782814407814408,0.6688562446363512,0.6688562446363512,120,120,0,,0.6260416666666666,0.3673619655198601,0.9094597772284821,1.0454465202769903,0.1359867430485081,572,5589,12.193926594731817,0.008703730617224709,0.2540401373902462,0.016122017022115052,2.822793237901433,31,44,0.21509677455424026,-0.5497920135381517,,0.006310681560052784,0.003155340780026392,0.06393823477517765,0.962951774263116,0.016092661583348215,0.6747252747252748,2.0,0.28601955565047793,0.05572544038295746,0.023970650965921974,0.991341778409848
3,strict_core,strict_core,locked_outer,nato_outer_o3__train_strict_core__test_strict_core,nato_outer_o3__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,478,120,nuisance,0.5684523809523809,0.5661816450718219,0.5661816450718219,120,120,0,,0.40937500000000004,0.28452494873547496,0.774322340121636,1.013133819477783,0.238811479356147,572,5589,5.422102035003546,0.0038701656209875414,0.33888137718772154,0.019205823729205262,1.8269932590359856,12,12,0.2846684979634271,-0.6922949899112306,,0.006310681560052784,0.003155340780026392,0.06393823477517765,0.962951774263116,0.016092661583348215,0.6747252747252748,2.0,0.28601955565047793,0.05572544038295746,0.023970650965921974,0.991341778409848
3,strict_core,strict_core,locked_outer,nato_outer_o3__train_strict_core__test_strict_core,nato_outer_o3__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,478,120,union,0.7149420024420025,0.7040905671460143,0.7040905671460143,120,120,0,,0.6385416666666667,0.40033910533910533,0.8659594037107654,1.0423258519019099,0.17636644819114444,572,5589,17.616028629735364,0.012573896238212251,0.27525044733961507,0.016898395632539247,2.822793237901433,43,56,0.23248970540653696,-0.5854177576314215,,0.006310681560052784,0.003155340780026392,0.06393823477517765,0.962951774263116,0.016092661583348215,0.6747252747252748,2.0,0.28601955565047793,0.05572544038295746,0.023970650965921974,0.991341778409848
3,quality_pass,quality_pass,locked_outer,nato_outer_o3__train_quality_pass__test_quality_pass,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,399,101,chemical,0.6772896693949326,0.6735954060954061,0.6735954060954061,101,101,0,,0.5586206896551724,0.5647840954563643,0.9042370968884088,1.0110900112862231,0.1068529143978143,379,3955,7.978909241624134,0.005695152920502594,0.16622727586716946,0.010281368802171079,2.0690876770417375,12,25,0.1703679352214821,-0.381497948381558,,0.0036023608997352878,0.0018011804498676439,0.05263047462051985,0.975506829099839,0.010156831887196483,0.6411609498680739,1.5,0.21637295531759027,0.04611457884311676,0.04205779965437442,0.9979339279390985
3,quality_pass,quality_pass,locked_outer,nato_outer_o3__train_quality_pass__test_quality_pass,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,399,101,nuisance,0.6162436978226451,0.6232158972557736,0.6232158972557736,101,101,0,,0.48103448275862065,0.44617665247917343,0.8390870136761728,1.0638610752735065,0.2247740615973337,379,3955,8.459484732472399,0.006038176111686224,0.5287177957795249,0.023299772129862742,2.706848645390933,16,16,0.38850671672449916,-0.9383757627115437,,0.0036023608997352878,0.0018011804498676439,0.05263047462051985,0.975506829099839,0.010156831887196483,0.6411609498680739,1.5,0.21637295531759027,0.04611457884311676,0.04205779965437442,0.9979339279390985
3,quality_pass,quality_pass,locked_outer,nato_outer_o3__train_quality_pass__test_quality_pass,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,399,101,union,0.7067420883210358,0.705170275585444,0.705170275585444,101,101,0,,0.606896551724138,0.5189857761286334,0.8546314901601042,1.0483147343853783,0.19368324422527405,379,3955,16.438393974096535,0.011733329032188818,0.25684990584525835,0.012195640581417885,2.706848645390933,28,41,0.22490263059723636,-0.5207174019640544,,0.0036023608997352878,0.0018011804498676439,0.05263047462051985,0.975506829099839,0.010156831887196483,0.6411609498680739,1.5,0.21637295531759027,0.04611457884311676,0.04205779965437442,0.9979339279390985
